,site,sales,period_of_day,headcount
444,site2,212.52050899463242,evening,3.0
445,site2,188.02143583724802,evening,2.0
446,site2,211.17028735167025,evening,3.0
447,site2,198.1325307224057,evening,2.0
448,site2,191.83171834811776,evening,2.0
449,site2,213.12432245968188,evening,3.0
450,site2,184.69889676267033,evening,2.0
451,site2,203.39019560604154,evening,2.0
452,site2,187.23796686309225,evening,2.0
453,site2,199.178125089449,evening,2.0
454,site2,199.86408201168513,evening,2.0
455,site2,176.20047496078226,evening,2.0
456,site2,202.21105646283368,evening,2.0
457,site2,205.40629409121948,evening,3.0
458,site2,138.55100435749384,evening,4.0
459,site2,209.91005754964507,evening,3.0
460,site2,209.9722050731104,evening,2.0
461,site2,210.00604384831007,evening,3.0
462,site2,184.27267560134078,evening,2.0
463,site2,196.2265221372865,evening,2.0
464,site2,199.25092578455457,evening,2.0
465,site2,169.473052904917,evening,2.0
466,site2,190.74501427072798,evening,2.0
467,site2,190.28042894642073,evening,2.0
468,site2,198.70018519412596,evening,2.0
469,site2,168.60517429875713,evening,2.0
470,site2,218.95751529964915,evening,3.0
471,site2,205.35702574960624,evening,3.0
472,site2,175.1355694029165,evening,2.0
473,site2,181.25065995456293,evening,2.0
474,site2,199.32894059784573,evening,2.0
475,site2,217.13817578683978,evening,3.0
476,site2,198.64123177942673,evening,2.0
477,site2,215.8564604594361,evening,3.0
478,site2,183.6486440279626,evening,2.0
479,site2,200.6235616095717,evening,2.0
480,site2,198.79371014769094,evening,2.0
481,site2,216.83691006289988,evening,3.0
482,site2,203.3742892481235,evening,2.0
483,site2,208.1281402371307,evening,3.0
484,site2,204.0623617328498,evening,2.0
485,site2,199.57242836273477,evening,2.0
486,site2,211.29080011576042,evening,3.0
487,site2,183.89080059694774,evening,2.0
488,site2,217.1262461342643,evening,3.0
489,site2,181.598794586407,evening,2.0
490,site2,223.36676735181214,evening,3.0
491,site2,204.54490493233666,evening,2.0
492,site2,137.73914996252898,evening,4.0
493,site2,188.8964753085628,evening,2.0
494,site2,194.28093668779462,evening,2.0
495,site2,212.08286228430944,evening,3.0
496,site2,182.04745375218465,evening,2.0
497,site2,220.85592333726015,evening,3.0
498,site2,205.7692176236939,evening,3.0
499,site2,218.2734299030323,evening,3.0
500,site2,191.7391994382241,evening,2.0
501,site2,178.09724682119847,evening,2.0
502,site2,150.26904909680658,evening,4.0
503,site2,193.47019250235178,evening,2.0
504,site2,206.71623455277876,evening,3.0
505,site2,183.4643540430272,evening,2.0
506,site2,214.9949069785753,evening,3.0
507,site2,202.8412081542818,evening,2.0
508,site2,169.85029234003707,evening,2.0
509,site2,141.64884632432037,evening,4.0
510,site2,112.10535413923103,evening,3.0
511,site2,212.37393387333242,evening,3.0
512,site2,202.0264930094611,evening,2.0
513,site2,220.92886386352177,evening,3.0
514,site2,195.29530567329815,evening,2.0
515,site2,199.2279704654132,evening,2.0
516,site2,185.03667778277122,evening,2.0
517,site2,196.24162703251764,evening,2.0
518,site2,193.90223870486486,evening,2.0
519,site2,221.85916510987573,evening,3.0
520,site2,182.11144024353894,evening,2.0
521,site2,215.36909904940785,evening,3.0
522,site2,219.0507696664765,evening,3.0
523,site2,187.3145549219242,evening,2.0
524,site2,204.17211819466854,evening,2.0
525,site2,159.14732531685365,evening,2.0
526,site2,141.16794214640623,evening,4.0
527,site2,199.1465340590832,evening,2.0
528,site2,183.15421591803369,evening,2.0
529,site2,207.55983960501263,evening,3.0
530,site2,200.4656784019674,evening,2.0
531,site2,188.58896098807185,evening,2.0
532,site2,184.30055155422806,evening,2.0
533,site2,222.03477226577985,evening,3.0
534,site2,211.05901289227364,evening,3.0
535,site2,228.1079731568018,evening,3.0
536,site2,201.56342223484904,evening,2.0
537,site2,209.7523273496444,evening,3.0
538,site2,221.83090433554196,evening,3.0
539,site2,186.7466021774173,evening,2.0
540,site2,205.51832507244868,evening,3.0
541,site2,208.9816531613585,evening,3.0
542,site2,205.78458371064272,evening,3.0
543,site2,178.034880284453,evening,2.0
544,site2,190.34421258483363,evening,2.0
545,site2,192.64955516076887,evening,2.0
546,site2,184.737895742202,evening,2.0
547,site2,192.19504616527337,evening,2.0
548,site2,203.77904349507045,evening,2.0
549,site2,195.776185342904,evening,2.0
550,site2,150.28436578370733,evening,2.0
551,site2,191.29208378175034,evening,2.0
552,site2,188.1181550475116,evening,2.0
553,site2,204.8366171532392,evening,2.0
554,site2,194.1623510411322,evening,2.0
555,site2,203.42596796370384,evening,2.0
556,site2,216.3909804257631,evening,3.0
557,site2,186.49966364361728,evening,2.0
558,site2,220.38491383702592,evening,3.0
559,site2,211.94939608508514,evening,3.0
560,site2,197.0787566846939,evening,2.0
561,site2,179.35804610338488,evening,2.0
562,site2,206.80264475035216,evening,3.0
563,site2,219.05264294276694,evening,3.0
564,site2,215.87430753182986,evening,3.0
565,site2,187.68749206721796,evening,2.0
566,site2,225.96840495604852,evening,3.0
567,site2,190.9600365499919,evening,2.0
568,site2,160.01691051240567,evening,2.0
569,site2,180.90111869945767,evening,2.0
570,site2,189.82089818379907,evening,2.0
571,site2,167.60153164763636,evening,2.0
572,site2,194.03616978282366,evening,2.0
573,site2,187.65888680913312,evening,2.0
574,site2,196.0756182746914,evening,2.0
575,site2,218.52415616203575,evening,3.0
576,site2,215.54987218526685,evening,3.0
577,site2,208.2317644236003,evening,3.0
578,site2,190.7364717791168,evening,2.0
579,site2,202.6531707991374,evening,2.0
580,site2,207.33720659907965,evening,3.0
581,site2,198.71912836325177,evening,2.0
582,site2,104.52663803292222,evening,2.0
583,site2,181.2263245871651,evening,2.0
584,site2,168.08330069067168,evening,2.0
585,site2,178.73818429479712,evening,2.0
586,site2,195.19713919033788,evening,2.0
587,site2,177.0594558033413,evening,2.0
588,site2,194.17327713293366,evening,2.0
589,site2,202.85467731129242,evening,2.0
590,site2,200.6543726572937,evening,2.0
591,site2,185.90478719642948,evening,2.0
592,site2,211.05563122889774,evening,3.0
593,site2,192.65199175599517,evening,2.0
594,site2,193.56148038632284,evening,2.0
595,site2,184.01227772519076,evening,2.0
596,site2,208.67871296066872,evening,3.0
597,site2,192.16805597331825,evening,2.0
598,site2,193.24431820801968,evening,2.0
599,site2,169.8386860633605,evening,2.0
600,site2,192.37175268490375,evening,2.0
601,site2,198.22509719086636,evening,2.0
602,site2,223.2653534702872,evening,3.0
603,site2,149.49589277195443,evening,4.0
604,site2,194.03808288849842,evening,2.0
605,site2,205.69610251783155,evening,3.0
606,site2,192.94118837734615,evening,2.0
607,site2,211.95390431529276,evening,3.0
608,site2,194.25066102111822,evening,2.0
609,site2,215.17205687240292,evening,3.0
610,site2,204.94106997829888,evening,2.0
611,site2,184.23151979686077,evening,2.0
612,site2,202.729637967682,evening,2.0
613,site2,224.4001186539985,evening,2.0
614,site2,192.70835394791305,evening,2.0
615,site2,198.76348170226376,evening,2.0
616,site2,196.3054922766758,evening,2.0
617,site2,183.20958692556692,evening,2.0
618,site2,184.42198006226766,evening,2.0
619,site2,199.09503673463206,evening,2.0
620,site2,198.5374502453735,evening,2.0
621,site2,220.9330708579028,evening,3.0
622,site2,207.19713768403884,evening,3.0
623,site2,205.00688163528156,evening,2.0
624,site2,188.16871051715253,evening,2.0
625,site2,216.23339731504518,evening,3.0
626,site2,189.0707301608628,evening,2.0
627,site2,205.42411058279606,evening,3.0
628,site2,209.78968351992637,evening,3.0
629,site2,183.78418027960635,evening,2.0
630,site2,186.12509015781535,evening,2.0
631,site2,193.62153362276317,evening,2.0
632,site2,205.2851179405459,evening,2.0
633,site2,196.4457157255559,evening,2.0
634,site2,199.47138438684743,evening,2.0
635,site2,192.16405782253204,evening,2.0
636,site2,197.87205221552463,evening,2.0
637,site2,199.99935829099402,evening,2.0
638,site2,207.09075033696726,evening,3.0
639,site2,192.3590424914572,evening,2.0
640,site2,204.25942422163274,evening,2.0
641,site2,200.8668708978143,evening,2.0
642,site2,196.5379108465643,evening,2.0
643,site2,197.40558774040875,evening,2.0
644,site2,197.8651723822212,evening,2.0
645,site2,199.0020358863773,evening,2.0
646,site2,193.06429389204894,evening,2.0
647,site2,217.71284598716505,evening,3.0
648,site2,141.5632585406471,evening,4.0
649,site2,207.18645518772303,evening,3.0
650,site2,207.3563687387642,evening,3.0
651,site2,218.81571218064101,evening,3.0
652,site2,180.99698640688626,evening,2.0
653,site2,200.1825957813934,evening,2.0
654,site2,194.79157673028712,evening,2.0
655,site2,194.67657736524387,evening,2.0
656,site2,197.24558242871362,evening,2.0
657,site2,196.09243548549537,evening,2.0
658,site2,207.41774381839735,evening,3.0
659,site2,207.4823482810249,evening,3.0
660,site2,180.8387817737878,evening,2.0
661,site2,218.19993205295162,evening,3.0
662,site2,156.84109550086515,evening,2.0
663,site2,216.91192782379667,evening,3.0
664,site2,219.13796241075067,evening,3.0
665,site2,193.3056692493156,evening,2.0
666,site2,210.4267310998741,evening,3.0
667,site2,193.8416202606753,evening,2.0
668,site2,208.30859190904494,evening,3.0
669,site2,195.6175223391646,evening,2.0
670,site2,219.21028716615098,evening,3.0
671,site2,213.34220907115323,evening,3.0
672,site2,214.89012513738166,evening,3.0
673,site2,189.48178515390492,evening,2.0
674,site2,181.14151283783085,evening,2.0
675,site2,225.86272651622502,evening,3.0
676,site2,139.00160650482533,evening,4.0
677,site2,206.80115013729406,evening,3.0
678,site2,187.24042926213232,evening,2.0
679,site2,180.46835228887963,evening,2.0
680,site2,175.79461434084482,evening,2.0
681,site2,202.81274387235138,evening,2.0
682,site2,193.21519491273932,evening,2.0
683,site2,187.5264023770284,evening,2.0
684,site2,224.89938096940247,evening,3.0
685,site2,184.67868775213913,evening,2.0
686,site2,207.15529849540354,evening,3.0
687,site2,210.8706055326564,evening,3.0
688,site2,214.0425224916159,evening,3.0
689,site2,217.70574911875383,evening,3.0
690,site2,218.66665975954504,evening,3.0
691,site2,178.0882354794211,evening,2.0
692,site2,189.20154049934987,evening,2.0
693,site2,149.94433272575094,evening,4.0
694,site2,190.2712813729935,evening,2.0
695,site2,208.2040065032379,evening,3.0
696,site2,200.6755065200116,evening,2.0
697,site2,197.38218158941908,evening,2.0
698,site2,214.15274559430546,evening,3.0
699,site2,152.21111188604863,evening,2.0
700,site2,222.19462752583397,evening,3.0
701,site2,177.10028072846333,evening,2.0
702,site2,209.7765057774278,evening,3.0
703,site2,214.83233168826453,evening,3.0
704,site2,150.69801332868118,evening,4.0
705,site2,204.85625907771578,evening,2.0
706,site2,159.50354432499503,evening,2.0
707,site2,203.26018568983542,evening,2.0
708,site2,146.0883860458015,evening,4.0
709,site2,221.38245420404908,evening,3.0
710,site2,199.10796310159458,evening,2.0
711,site2,170.49760178192986,evening,2.0
712,site2,226.0659686669794,evening,3.0
713,site2,196.21513009893116,evening,2.0
714,site2,196.68694700624687,evening,2.0
715,site2,179.34918423743065,evening,2.0
716,site2,193.24748800019339,evening,2.0
717,site2,194.27924862397424,evening,2.0
718,site2,192.13303155064006,evening,2.0
719,site2,164.34159572957418,evening,2.0
720,site2,211.3590583026667,evening,3.0
721,site2,190.25085088244427,evening,2.0
722,site2,217.29860660914937,evening,3.0
723,site2,177.3952114987242,evening,2.0
724,site2,211.10317919342015,evening,3.0
725,site2,205.7095585184244,evening,3.0
726,site2,160.71535670537475,evening,2.0
727,site2,183.18823738001055,evening,2.0
728,site2,196.95776285680807,evening,2.0
729,site2,213.89780062110017,evening,3.0
730,site2,177.590505285004,evening,2.0
731,site2,216.97002416436226,evening,3.0
732,site2,214.0815835967538,evening,3.0
733,site2,212.64936335357987,evening,3.0
734,site2,194.82671270437683,evening,2.0
735,site2,213.2387431100559,evening,3.0
736,site2,207.6635346092534,evening,3.0
737,site2,139.64333998671339,evening,4.0
738,site2,167.93987915080638,evening,2.0
739,site2,205.77203190004465,evening,3.0
740,site2,176.73443599258673,evening,2.0
741,site2,193.22051102444482,evening,2.0
742,site2,200.55048178129852,evening,2.0
743,site2,185.29844253769997,evening,3.0
744,site2,197.74674793650482,evening,2.0
745,site2,197.10784744961583,evening,2.0
746,site2,194.50704403703224,evening,2.0
747,site2,182.7558612070319,evening,2.0
748,site2,192.85302932022816,evening,2.0
749,site2,211.0879914081101,evening,3.0
750,site2,208.9832389924752,evening,3.0
751,site2,207.63226211408036,evening,3.0
752,site2,204.33207701625608,evening,2.0
753,site2,213.35959091803298,evening,3.0
754,site2,210.80179898694556,evening,3.0
755,site2,195.86168637653833,evening,2.0
756,site2,184.41132041386481,evening,2.0
757,site2,199.09716775135354,evening,2.0
758,site2,171.25657321620372,evening,2.0
759,site2,184.02964274955522,evening,2.0
760,site2,208.94045094993405,evening,3.0
761,site2,177.95160255475795,evening,2.0
762,site2,199.77530354172794,evening,2.0
763,site2,187.61420116085233,evening,2.0
764,site2,220.47218994385457,evening,3.0
765,site2,190.3739359679873,evening,2.0
766,site2,210.40955371095652,evening,3.0
767,site2,158.94106427122034,evening,2.0
768,site2,210.95849724862245,evening,3.0
769,site2,142.00166090028446,evening,4.0
770,site2,217.81159477668217,evening,3.0
771,site2,188.14475558698334,evening,2.0
772,site2,225.2196159312609,evening,3.0
773,site2,198.45413553422225,evening,2.0
774,site2,197.88973253376722,evening,2.0
775,site2,188.63024262178925,evening,2.0
776,site2,220.03930991092432,evening,3.0
777,site2,185.24821867662956,evening,2.0
778,site2,213.65492024119405,evening,3.0
779,site2,184.56010190923794,evening,2.0
780,site2,180.41938591025507,evening,2.0
781,site2,203.83858019164364,evening,2.0
782,site2,198.89318325659363,evening,2.0
783,site2,218.6725163503121,evening,3.0
784,site2,189.4640558558377,evening,2.0
785,site2,192.9796072534932,evening,2.0
786,site2,187.18774686626875,evening,2.0
787,site2,188.45204655550913,evening,2.0
788,site2,190.01623007515158,evening,2.0
789,site2,205.29754912349696,evening,2.0
790,site2,214.2054092043165,evening,3.0
791,site2,201.90313188200477,evening,2.0
792,site2,228.12482696082066,evening,3.0
793,site2,282.369045844511,evening,2.0
794,site2,199.86780783433426,evening,2.0
795,site2,230.0859634325966,evening,2.0
796,site2,206.20631615530988,evening,3.0
797,site2,224.86118071788428,evening,3.0
798,site2,199.8152366662184,evening,2.0
799,site2,194.2247201068412,evening,2.0
800,site2,194.72561601122135,evening,2.0
801,site2,215.81895306860562,evening,3.0
802,site2,193.71832067221607,evening,2.0
803,site2,201.9669722497749,evening,2.0
804,site2,195.70362842647984,evening,2.0
805,site2,203.8774065443057,evening,2.0
806,site2,212.7937092434488,evening,3.0
807,site2,207.73552866890373,evening,3.0
808,site2,141.49074020577837,evening,4.0
809,site2,206.5171865489357,evening,3.0
810,site2,181.34298097442826,evening,2.0
811,site2,178.42796666687013,evening,2.0
812,site2,183.04165963190675,evening,2.0
813,site2,214.70346926096525,evening,3.0
814,site2,185.65310047060444,evening,2.0
815,site2,187.10267505260595,evening,2.0
816,site2,197.3449445419955,evening,2.0
817,site2,196.68145328589281,evening,2.0
818,site2,219.74466169346908,evening,3.0
819,site2,212.4278448557639,evening,3.0
820,site2,184.00888730363462,evening,2.0
821,site2,175.95863146973616,evening,2.0
822,site2,141.7106645821123,evening,4.0
823,site2,192.6363528739276,evening,2.0
824,site2,197.031730933323,evening,2.0
825,site2,207.62710255768488,evening,3.0
826,site2,202.5933866684704,evening,2.0
827,site2,156.16036669183575,evening,4.0
828,site2,211.53378643400313,evening,3.0
829,site2,211.98138964281236,evening,3.0
830,site2,192.8684052220227,evening,2.0
831,site2,214.87085453031273,evening,3.0
832,site2,187.35349681714578,evening,2.0
833,site2,194.5949731614802,evening,2.0
834,site2,198.45300454249355,evening,2.0
835,site2,202.7728738110922,evening,2.0
836,site2,225.94774266031382,evening,3.0
837,site2,179.16561804755128,evening,2.0
838,site2,215.557631072969,evening,3.0
839,site2,197.08658576163756,evening,2.0
840,site2,225.79272285890661,evening,3.0
841,site2,192.08797356343473,evening,2.0
842,site2,188.45409996315516,evening,2.0
843,site2,171.94212842472564,evening,2.0
844,site2,192.43845935298248,evening,2.0
845,site2,142.27288467947105,evening,4.0
846,site2,221.81485999847794,evening,3.0
847,site2,214.6654090408386,evening,3.0
848,site2,208.8545759479473,evening,3.0
849,site2,205.5880714858765,evening,3.0
850,site2,189.0677302487533,evening,2.0
851,site2,185.3548154497918,evening,2.0
852,site2,163.19115495796802,evening,2.0
853,site2,203.0421275771922,evening,2.0
